datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
7/11/2022 8:00:00 AM,7/11/2022 4:00:00 AM,PJM_RTO,REG,6.08,6.08,6.08,0.00,525.00,525.00,525.00,335.20,0.00,0.00,24.70,,144.30
7/11/2022 9:00:00 AM,7/11/2022 5:00:00 AM,PJM_RTO,REG,11.84,11.84,9.79,2.05,800.00,800.00,800.00,287.30,0.00,0.00,36.90,,146.50
7/11/2022 10:00:00 AM,7/11/2022 6:00:00 AM,PJM_RTO,REG,14.74,14.74,12.89,1.85,800.00,800.00,800.00,279.20,0.00,0.00,53.30,,149.40
7/11/2022 11:00:00 AM,7/11/2022 7:00:00 AM,PJM_RTO,REG,51.91,51.91,48.72,3.19,800.00,800.00,800.00,251.30,0.00,0.00,57.90,,151.70
7/11/2022 12:00:00 PM,7/11/2022 8:00:00 AM,PJM_RTO,REG,32.42,32.42,30.08,2.34,800.00,800.10,800.10,253.00,0.00,0.00,47.90,,148.50
7/11/2022 1:00:00 PM,7/11/2022 9:00:00 AM,PJM_RTO,REG,39.71,39.71,37.24,2.47,800.00,800.00,800.00,249.40,0.00,0.00,48.00,,173.00
7/11/2022 2:00:00 PM,7/11/2022 10:00:00 AM,PJM_RTO,REG,34.23,34.23,30.81,3.42,800.00,809.80,809.80,328.00,0.00,0.00,40.30,,144.20
7/11/2022 3:00:00 PM,7/11/2022 11:00:00 AM,PJM_RTO,REG,44.12,44.12,41.52,2.60,800.00,798.70,798.70,326.90,0.00,0.00,44.50,,161.40
7/11/2022 4:00:00 PM,7/11/2022 12:00:00 PM,PJM_RTO,REG,69.89,69.89,68.73,1.16,800.00,791.50,791.50,324.40,0.00,0.00,48.50,,172.80
7/11/2022 5:00:00 PM,7/11/2022 1:00:00 PM,PJM_RTO,REG,193.90,193.90,191.94,1.96,800.00,763.60,763.60,300.10,0.00,0.00,50.70,,156.60
7/11/2022 6:00:00 PM,7/11/2022 2:00:00 PM,PJM_RTO,REG,43.76,43.76,42.74,1.02,525.00,525.60,525.60,290.30,0.00,0.00,43.50,,136.40
7/11/2022 7:00:00 PM,7/11/2022 3:00:00 PM,PJM_RTO,REG,84.35,84.35,83.34,1.01,525.00,522.90,522.90,296.10,0.00,0.00,36.80,,135.50
7/11/2022 8:00:00 PM,7/11/2022 4:00:00 PM,PJM_RTO,REG,114.14,114.14,113.14,1.00,525.00,512.90,512.90,292.80,0.00,0.00,34.70,,137.00
7/11/2022 9:00:00 PM,7/11/2022 5:00:00 PM,PJM_RTO,REG,69.15,69.15,66.54,2.61,525.00,525.00,525.00,299.60,0.00,0.00,28.10,,147.20
7/11/2022 10:00:00 PM,7/11/2022 6:00:00 PM,PJM_RTO,REG,76.32,76.32,74.01,2.31,800.00,798.30,798.30,310.10,0.00,0.00,51.80,,167.60
7/11/2022 11:00:00 PM,7/11/2022 7:00:00 PM,PJM_RTO,REG,47.56,47.56,45.29,2.27,800.00,786.30,786.30,298.90,0.00,0.00,51.30,,157.20
7/12/2022 12:00:00 AM,7/11/2022 8:00:00 PM,PJM_RTO,REG,83.59,83.59,81.21,2.38,800.00,796.80,796.80,229.20,0.00,0.00,40.60,,172.50
7/12/2022 1:00:00 AM,7/11/2022 9:00:00 PM,PJM_RTO,REG,62.24,62.24,58.28,3.96,800.00,749.60,749.60,275.50,0.00,0.00,42.60,,231.50
7/12/2022 2:00:00 AM,7/11/2022 10:00:00 PM,PJM_RTO,REG,47.37,47.37,47.06,0.31,800.00,798.70,798.70,268.40,0.00,0.00,55.60,,175.40
7/12/2022 3:00:00 AM,7/11/2022 11:00:00 PM,PJM_RTO,REG,42.33,42.33,39.94,2.39,800.00,796.80,796.80,214.50,0.00,0.00,52.60,,170.40
7/12/2022 4:00:00 AM,7/12/2022 12:00:00 AM,PJM_RTO,REG,24.92,24.92,24.16,0.76,525.00,525.00,525.00,348.30,0.00,0.00,13.90,,128.60
7/12/2022 5:00:00 AM,7/12/2022 1:00:00 AM,PJM_RTO,REG,26.47,26.47,22.76,3.71,525.00,525.00,525.00,304.00,0.00,0.00,13.40,,128.10
7/12/2022 6:00:00 AM,7/12/2022 2:00:00 AM,PJM_RTO,REG,7.58,7.58,7.58,0.00,525.00,525.00,525.00,351.00,0.00,0.00,7.70,,128.00
7/12/2022 7:00:00 AM,7/12/2022 3:00:00 AM,PJM_RTO,REG,7.66,7.66,7.66,0.00,525.00,525.00,525.00,415.80,0.00,0.00,7.30,,127.60
7/12/2022 8:00:00 AM,7/12/2022 4:00:00 AM,PJM_RTO,REG,0.75,0.75,0.75,0.00,525.00,525.00,525.00,412.20,0.00,0.00,20.40,,133.60
7/12/2022 9:00:00 AM,7/12/2022 5:00:00 AM,PJM_RTO,REG,9.32,9.32,9.32,0.00,800.00,800.00,800.00,366.60,0.00,0.00,22.60,,134.90
7/12/2022 10:00:00 AM,7/12/2022 6:00:00 AM,PJM_RTO,REG,33.67,33.67,31.83,1.84,800.00,800.00,800.00,364.50,0.00,0.00,29.80,,137.60
7/12/2022 11:00:00 AM,7/12/2022 7:00:00 AM,PJM_RTO,REG,41.11,41.11,38.36,2.75,800.00,800.00,800.00,365.00,0.00,0.00,33.60,,139.10
7/12/2022 12:00:00 PM,7/12/2022 8:00:00 AM,PJM_RTO,REG,42.02,42.02,39.60,2.42,800.00,799.90,799.90,326.70,0.00,0.00,35.30,,139.00
7/12/2022 1:00:00 PM,7/12/2022 9:00:00 AM,PJM_RTO,REG,84.00,84.00,82.78,1.22,800.00,800.00,800.00,392.30,0.00,0.00,33.90,,159.70
7/12/2022 2:00:00 PM,7/12/2022 10:00:00 AM,PJM_RTO,REG,122.64,122.64,118.50,4.14,800.00,800.10,800.10,264.70,0.00,0.00,33.20,,216.30
7/12/2022 3:00:00 PM,7/12/2022 11:00:00 AM,PJM_RTO,REG,105.33,105.33,102.67,2.66,800.00,783.00,783.00,224.10,0.00,0.00,28.00,,143.90
7/12/2022 4:00:00 PM,7/12/2022 12:00:00 PM,PJM_RTO,REG,113.67,113.67,111.18,2.49,800.00,755.60,755.60,220.50,0.00,0.00,26.00,,198.00
7/12/2022 5:00:00 PM,7/12/2022 1:00:00 PM,PJM_RTO,REG,142.15,142.15,139.14,3.01,800.00,786.90,786.90,220.50,0.00,0.00,22.70,,195.70
7/12/2022 6:00:00 PM,7/12/2022 2:00:00 PM,PJM_RTO,REG,105.82,105.82,105.14,0.68,525.00,512.30,512.30,207.90,0.00,0.00,11.70,,125.40
7/12/2022 7:00:00 PM,7/12/2022 3:00:00 PM,PJM_RTO,REG,74.87,74.87,74.19,0.68,525.00,522.90,522.90,201.70,0.00,0.00,26.60,,128.20
7/12/2022 8:00:00 PM,7/12/2022 4:00:00 PM,PJM_RTO,REG,91.15,91.15,90.13,1.02,525.00,520.40,520.40,194.10,0.00,0.00,28.40,,129.50
7/12/2022 9:00:00 PM,7/12/2022 5:00:00 PM,PJM_RTO,REG,66.06,66.06,66.06,0.00,525.00,518.90,518.90,191.00,0.00,0.00,34.00,,133.20
7/12/2022 10:00:00 PM,7/12/2022 6:00:00 PM,PJM_RTO,REG,90.98,90.98,90.46,0.52,800.00,800.00,800.00,206.50,0.00,0.00,31.40,,210.50
7/12/2022 11:00:00 PM,7/12/2022 7:00:00 PM,PJM_RTO,REG,89.03,89.03,88.12,0.91,800.00,790.40,790.40,204.70,0.00,0.00,40.50,,184.10
7/13/2022 12:00:00 AM,7/12/2022 8:00:00 PM,PJM_RTO,REG,79.98,79.98,77.51,2.47,800.00,788.90,788.90,208.00,0.00,0.00,33.90,,132.90
7/13/2022 1:00:00 AM,7/12/2022 9:00:00 PM,PJM_RTO,REG,94.43,94.43,90.46,3.97,800.00,799.40,799.40,200.40,0.00,0.00,40.30,,234.40
7/13/2022 2:00:00 AM,7/12/2022 10:00:00 PM,PJM_RTO,REG,63.42,63.42,60.27,3.15,800.00,797.30,797.30,200.60,0.00,0.00,40.50,,165.50
7/13/2022 3:00:00 AM,7/12/2022 11:00:00 PM,PJM_RTO,REG,49.88,49.88,47.09,2.79,800.00,796.10,796.10,200.40,0.00,0.00,33.60,,160.20
7/13/2022 4:00:00 AM,7/13/2022 12:00:00 AM,PJM_RTO,REG,47.43,47.43,46.52,0.91,525.00,516.40,516.40,331.40,0.00,0.00,25.50,,124.50
7/13/2022 5:00:00 AM,7/13/2022 1:00:00 AM,PJM_RTO,REG,24.28,24.28,23.41,0.87,525.00,525.00,525.00,293.40,0.00,0.00,14.90,,124.10
7/13/2022 6:00:00 AM,7/13/2022 2:00:00 AM,PJM_RTO,REG,19.19,19.19,18.69,0.50,525.00,525.10,525.10,331.40,0.00,0.00,24.50,,123.50
7/13/2022 7:00:00 AM,7/13/2022 3:00:00 AM,PJM_RTO,REG,6.72,6.72,6.72,0.00,525.00,525.00,525.00,396.40,0.00,0.00,24.10,,123.20
7/13/2022 8:00:00 AM,7/13/2022 4:00:00 AM,PJM_RTO,REG,13.02,13.02,13.02,0.00,525.00,525.00,525.00,396.40,0.00,0.00,24.50,,123.50
7/13/2022 9:00:00 AM,7/13/2022 5:00:00 AM,PJM_RTO,REG,28.59,28.59,26.65,1.94,800.00,800.00,800.00,302.20,0.00,0.00,52.50,,115.00
7/13/2022 10:00:00 AM,7/13/2022 6:00:00 AM,PJM_RTO,REG,47.39,47.39,44.09,3.30,800.00,800.00,800.00,302.20,0.00,0.00,55.30,,116.80
7/13/2022 11:00:00 AM,7/13/2022 7:00:00 AM,PJM_RTO,REG,77.58,77.58,75.73,1.85,800.00,800.00,800.00,273.20,0.00,0.00,61.00,,119.10
7/13/2022 12:00:00 PM,7/13/2022 8:00:00 AM,PJM_RTO,REG,75.95,75.95,74.31,1.64,800.00,800.00,800.00,255.30,0.00,0.00,66.60,,102.00
7/13/2022 1:00:00 PM,7/13/2022 9:00:00 AM,PJM_RTO,REG,207.02,207.02,204.44,2.58,800.00,799.00,799.00,260.10,0.00,0.00,64.10,,127.40
7/13/2022 2:00:00 PM,7/13/2022 10:00:00 AM,PJM_RTO,REG,118.17,118.17,115.22,2.95,800.00,802.20,802.20,213.60,0.00,0.00,47.60,,192.30
7/13/2022 3:00:00 PM,7/13/2022 11:00:00 AM,PJM_RTO,REG,78.17,78.17,77.41,0.76,800.00,795.90,795.90,258.10,0.00,0.00,62.00,,181.80
7/13/2022 4:00:00 PM,7/13/2022 12:00:00 PM,PJM_RTO,REG,119.23,119.23,116.20,3.03,800.00,810.80,810.80,257.80,0.00,0.00,62.70,,187.90
7/13/2022 5:00:00 PM,7/13/2022 1:00:00 PM,PJM_RTO,REG,85.68,85.68,83.67,2.01,800.00,802.10,802.10,257.90,0.00,0.00,64.40,,183.40
7/13/2022 6:00:00 PM,7/13/2022 2:00:00 PM,PJM_RTO,REG,31.60,31.60,30.33,1.27,525.00,525.00,525.00,251.90,0.00,0.00,34.30,,106.00
7/13/2022 7:00:00 PM,7/13/2022 3:00:00 PM,PJM_RTO,REG,60.38,60.38,59.68,0.70,525.00,516.60,516.60,252.30,0.00,0.00,32.80,,126.70
7/13/2022 8:00:00 PM,7/13/2022 4:00:00 PM,PJM_RTO,REG,95.30,95.30,95.30,0.00,525.00,497.90,497.90,258.40,0.00,0.00,12.40,,115.60
7/13/2022 9:00:00 PM,7/13/2022 5:00:00 PM,PJM_RTO,REG,50.43,50.43,50.43,0.00,525.00,524.00,524.00,250.50,0.00,0.00,35.40,,132.00
7/13/2022 10:00:00 PM,7/13/2022 6:00:00 PM,PJM_RTO,REG,111.66,111.66,111.66,0.00,800.00,795.50,795.50,265.70,0.00,0.00,49.50,,139.80
7/13/2022 11:00:00 PM,7/13/2022 7:00:00 PM,PJM_RTO,REG,78.61,78.61,76.81,1.80,800.00,793.00,793.00,256.00,0.00,0.00,65.10,,200.40
7/14/2022 12:00:00 AM,7/13/2022 8:00:00 PM,PJM_RTO,REG,92.50,92.50,90.16,2.34,800.00,783.70,783.70,245.60,0.00,0.00,66.70,,191.00
7/14/2022 1:00:00 AM,7/13/2022 9:00:00 PM,PJM_RTO,REG,109.89,109.89,107.59,2.30,800.00,782.00,782.00,191.10,0.00,0.00,64.90,,165.50
7/14/2022 2:00:00 AM,7/13/2022 10:00:00 PM,PJM_RTO,REG,66.56,66.56,64.53,2.03,800.00,800.10,800.10,191.10,0.00,0.00,63.80,,169.00
7/14/2022 3:00:00 AM,7/13/2022 11:00:00 PM,PJM_RTO,REG,60.72,60.72,57.83,2.89,800.00,800.00,800.00,191.10,0.00,0.00,58.60,,166.90
7/14/2022 4:00:00 AM,7/14/2022 12:00:00 AM,PJM_RTO,REG,28.81,28.81,27.69,1.12,525.00,526.20,526.20,304.50,0.00,0.00,46.00,,139.90
7/14/2022 5:00:00 AM,7/14/2022 1:00:00 AM,PJM_RTO,REG,42.04,42.04,41.41,0.63,525.00,480.40,480.40,264.30,0.00,0.00,26.10,,131.60
7/14/2022 6:00:00 AM,7/14/2022 2:00:00 AM,PJM_RTO,REG,50.06,50.06,50.06,0.00,525.00,522.40,522.40,399.00,0.00,0.00,45.30,,130.60
7/14/2022 7:00:00 AM,7/14/2022 3:00:00 AM,PJM_RTO,REG,11.57,11.57,11.57,0.00,525.00,536.50,536.50,374.40,0.00,0.00,24.80,,130.20
7/14/2022 8:00:00 AM,7/14/2022 4:00:00 AM,PJM_RTO,REG,12.58,12.58,12.58,0.00,525.00,525.00,525.00,374.70,0.00,0.00,25.10,,130.50
7/14/2022 9:00:00 AM,7/14/2022 5:00:00 AM,PJM_RTO,REG,18.05,18.05,17.30,0.75,800.00,800.00,800.00,314.10,0.00,0.00,50.30,,132.00
7/14/2022 10:00:00 AM,7/14/2022 6:00:00 AM,PJM_RTO,REG,23.79,23.79,22.51,1.28,800.00,799.20,799.20,335.70,0.00,0.00,55.50,,135.10
7/14/2022 11:00:00 AM,7/14/2022 7:00:00 AM,PJM_RTO,REG,47.14,47.14,44.96,2.18,800.00,797.60,797.60,305.00,0.00,0.00,61.70,,137.10
7/14/2022 12:00:00 PM,7/14/2022 8:00:00 AM,PJM_RTO,REG,49.99,49.99,47.37,2.62,800.00,800.10,800.10,244.80,0.00,0.00,34.80,,130.30
7/14/2022 1:00:00 PM,7/14/2022 9:00:00 AM,PJM_RTO,REG,63.10,63.10,62.11,0.99,800.00,800.00,800.00,286.90,0.00,0.00,38.80,,143.40
7/14/2022 2:00:00 PM,7/14/2022 10:00:00 AM,PJM_RTO,REG,92.81,92.81,90.95,1.86,800.00,801.00,801.00,249.00,0.00,0.00,34.80,,143.70
7/14/2022 3:00:00 PM,7/14/2022 11:00:00 AM,PJM_RTO,REG,74.72,74.72,72.94,1.78,800.00,800.20,800.20,252.10,0.00,0.00,36.00,,189.80
7/14/2022 4:00:00 PM,7/14/2022 12:00:00 PM,PJM_RTO,REG,94.80,94.80,92.88,1.92,800.00,800.00,800.00,209.50,0.00,0.00,34.70,,216.20
7/14/2022 5:00:00 PM,7/14/2022 1:00:00 PM,PJM_RTO,REG,196.63,196.63,194.63,2.00,800.00,795.10,795.10,211.00,0.00,0.00,32.00,,219.80
7/14/2022 6:00:00 PM,7/14/2022 2:00:00 PM,PJM_RTO,REG,44.96,44.96,44.96,0.00,525.00,510.20,510.20,198.70,0.00,0.00,27.20,,128.40
7/14/2022 7:00:00 PM,7/14/2022 3:00:00 PM,PJM_RTO,REG,81.31,81.31,81.31,0.00,525.00,528.90,528.90,199.50,0.00,0.00,28.40,,129.60
7/14/2022 8:00:00 PM,7/14/2022 4:00:00 PM,PJM_RTO,REG,39.69,39.69,39.69,0.00,525.00,524.00,524.00,192.90,0.00,0.00,49.70,,138.60
7/14/2022 9:00:00 PM,7/14/2022 5:00:00 PM,PJM_RTO,REG,55.29,55.29,55.29,0.00,525.00,522.50,522.50,207.40,0.00,0.00,12.80,,125.60
7/14/2022 10:00:00 PM,7/14/2022 6:00:00 PM,PJM_RTO,REG,91.23,91.23,91.05,0.18,800.00,800.00,800.00,214.00,0.00,0.00,57.90,,146.10
7/14/2022 11:00:00 PM,7/14/2022 7:00:00 PM,PJM_RTO,REG,81.09,81.09,79.94,1.15,800.00,804.50,804.50,213.10,0.00,0.00,61.80,,210.00
7/15/2022 12:00:00 AM,7/14/2022 8:00:00 PM,PJM_RTO,REG,82.33,82.33,80.36,1.97,800.00,795.40,795.40,218.40,0.00,0.00,44.70,,226.80
7/15/2022 1:00:00 AM,7/14/2022 9:00:00 PM,PJM_RTO,REG,137.52,137.52,136.36,1.16,800.00,802.90,802.90,210.70,0.00,0.00,61.70,,232.00
